theta1_i,theta2_i,theta3_i,theta4_i,theta5_i,x_i,y_i,z_i,r11_i,r12_i,r13_i,r21_i,r22_i,r23_i,r31_i,r32_i,r33_i,x_o,y_o,z_o,r11_o,r12_o,r13_o,r21_o,r22_o,r23_o,r31_o,r32_o,r33_o
0.41866051979770047,2.277965913856036,-2.9465759929700384,-0.9910588183379039,1.1855248497831097,1.2819007194919343,0.5704033854281425,11.349993442460478,0.8002513538635593,0.37707235141486434,0.4662769696628884,0.0119589599004616,0.7673729177806872,-0.6410895322299794,-0.5995454560895612,0.518608953697504,0.6095818232420815,0.047635618308852656,-0.03998504740822373,9.446050579307409,0.858102339261054,-0.40810035882663703,-0.3116319503521379,-0.46939339072794134,-0.37741248431163166,-0.7982666606007347,0.2081591220572217,0.8312724666505519,-0.5154181468410617
-2.8843430007090123,-1.1385586336253612,-1.6373756140939402,3.0713556016454273,0.2068158093862542,12.23948448813489,3.2199477318967435,4.8501520228891835,-0.9352646421112449,-0.31717734221483773,0.1570941844947059,-0.3170690431147353,0.9480341998497237,0.02642683888777384,-0.15731265402004727,-0.025093614742120768,-0.9872299830254059,-4.430300316545951,-8.50966755797978,19.167631572439873,0.18382847449595321,-0.9829213042085106,0.008532391079348202,-0.9684379595209954,-0.18259260584770165,-0.1696698525034895,0.16833006422888544,0.022927058746950748,-0.9854640224046298
1.201418312757295,2.83133119315145,2.084345109267602,-1.5129094963053855,-1.555119259289018,-2.433742143996073,-6.286338918932607,2.4963626942079817,-0.3388969397644768,0.018815037793992347,-0.9406353483529541,-0.9187164290845816,0.20884515988899185,0.33517729953118275,0.20275351328237778,0.9777677093991968,-0.05349130123581413,-1.8489726309530101,-1.211796218537497,12.50250516344376,0.5416461734733596,-0.6449366731602489,-0.5391438679746416,0.36059139261134465,0.7576307169950076,-0.5440308302295397,0.7593373890019368,0.10026157927452212,0.6429263918872055
0.05212774248817453,-0.7472436687066133,2.573696221082275,-1.558202267625429,0.5462203893278472,2.8748712380757464,0.1499964340502088,14.806845496043978,-0.4600933330647274,-0.25317301941919435,0.8510097220993178,-0.8795937739926196,-0.0005984485664803726,-0.4757251671004316,0.12095006251676824,-0.9674208309197614,-0.22241406942841616,-15.020778177537983,-9.484756907059058,13.612598293997324,-0.6006340841577097,-0.21522805593075645,0.770010117393464,0.7976741385958577,-0.0958369076169763,0.5954252730223766,-0.054356835479871544,0.9718498706480763,0.2292447673512568
-1.9630817810015742,-0.06600476859949422,-2.266961960093275,2.161005309197276,-0.6826911324245368,3.0174882324305528,7.293392204403018,13.073294692912881,0.6561260860154982,-0.7335770190704991,-0.1770969122870972,-0.10026878867695581,-0.31733662134271984,0.9429971573509879,-0.7479603794769074,-0.600967741102988,-0.28176771441443205,-13.264675681714436,5.318976245353767,23.747848850260226,0.6827742342953482,-0.652175845389658,0.3293721476881219,-0.5456457193092161,-0.15535403609648285,0.8234900560832906,-0.48589103097498026,-0.7419782949378085,-0.461928691314204
-1.102307397837302,0.4961991940044519,1.5801757719776264,2.035239511663585,-2.8190849510242795,6.10019969371402,-12.054149239733697,13.950846525908059,-0.7243038068929462,-0.20414070265660475,-0.6585670572077328,-0.4467277147163033,-0.5886101413350386,0.6737747772229937,-0.5251841050762434,0.7822177925849126,0.3351372565663982,7.0420174756709475,-1.8169841081537943,22.297369189076456,0.06797775189244273,-0.7201685183076513,0.6904609550772668,-0.23688395325443648,0.6606209258986783,0.7123664681575929,-0.9691568593051382,-0.21198419163544938,-0.12568884023041033
0.47596247124037605,1.337237705628116,-2.5630947292299022,1.145881465821125,-1.2868923970328936,0.28223693035113584,0.1454902412347785,15.695805388869285,-0.8852336046067147,-0.46271619912657386,0.047488781210509784,-0.16922065221948057,0.22526734215407337,-0.9594889240742978,0.4332733965262769,-0.8574079213680595,-0.27771535830394234,6.225790165685938,-12.518522057216504,8.471970859520624,-0.12741963980504545,0.015353509717447356,0.9917300565835991,0.5766764466212351,-0.8123624275149666,0.0866692694921121,0.8069749136771589,0.5829507321389579,0.0946569204780873
-0.9526452064642332,-2.8724547219761756,-1.833176118434311,1.8764857367837866,1.688760839913959,4.254190114799176,-5.9823675183566305,0.29241432511404786,-0.6670933933896862,-0.2415252288121075,0.7047353888823042,0.7444207787983734,-0.17966196070636753,0.6430857516446518,-0.028707291566021493,0.9536179233437273,0.29964770596241963,10.581334680854356,3.165590185656382,21.979001643709005,-0.8981629839358887,-0.24285969675248334,0.36650023462567183,0.35155220016931316,0.10390685328342185,0.9303840155531761,-0.2640346659881915,0.9644804474607194,-0.00794742867063907
0.25442209157403717,-1.7828088117435072,1.889623415295775,-2.6069882566667184,-0.332376493118995,-8.429594372086793,-2.1921808102301665,17.838729931953228,-0.6278239986656257,0.7068574343536238,0.3258674488170251,-0.6609053592610107,-0.7052673592287412,0.2565191184036621,0.41114612098325637,-0.054318684681516766,0.9099496401971328,-2.6071707451459276,17.378903336479198,9.093238021972812,0.02841801661990646,0.7861363806982962,-0.6173993904062215,-0.777989002424604,0.4052092397991172,0.4801443367236469,0.6276348687236556,0.46668518609872833,0.6231207015003071
3.0584841461709065,1.520166546855923,0.6500685059055131,0.977354165980926,-2.2402043000937626,-18.180741290248054,1.5144626890732804,4.864290071651293,-0.7976273565387004,-0.5125241286287796,0.31797738547638166,0.5826497959882337,-0.5184613367620022,0.6258730362604124,-0.15591605220744503,0.6844829142179284,0.7121610244936023,1.7854048778418798,-0.8523178325301783,-5.5795881388214275,0.6268748483464163,-0.6832233202999276,-0.3744780622533183,0.6429157685129536,0.18211760724957798,0.743970759994697,-0.44009912418460456,-0.7071344085306773,0.5534199934623912
